Source,Target,Weight
0,0,1
0,16384,1
0,2,1
0,33110,1
0,8,1
0,9,1
0,10,1
0,11,1
0,12,1
0,13,1
0,4110,1
0,16,1
0,18,1
0,20,1
0,21,1
0,22,1
0,24,1
0,25,1
0,26,1
0,28,1
0,47133,1
0,30,1
0,2080,1
0,65570,1
0,36,1
0,38,1
0,40,1
0,41,1
0,42,1
0,22574,1
0,9276,1
0,48,1
0,112648,1
0,50,1
0,5210,1
0,52,1
0,56,1
0,58,1
0,60,1
0,62,1
0,182335,1
0,64,1
0,66,1
0,68,1
0,70,1
0,71,1
0,72,1
0,10252,1
0,74,1
0,76,1
0,78,1
0,82,1
0,83,1
0,84,1
0,86,1
0,88,1
0,92,1
0,93,1
0,94,1
0,96,1
0,98,1
0,26723,1
0,180582,1
0,18534,1
0,2151,1
0,61546,1
0,41068,1
0,8303,1
0,98422,1
0,43128,1
0,180356,1
0,152940,1
0,112778,1
0,6284,1
0,8188,1
0,2192,1
0,145,1
0,65682,1
0,366,1
0,12440,1
0,28826,1
0,14492,1
0,26650,1
0,18594,1
0,166,1
0,77992,1
0,170,1
0,131254,1
0,26813,1
0,170174,1
0,32,1
0,2242,1
0,4294,1
0,34,1
0,106702,1
0,6360,1
0,2268,1
0,96483,1
0,45286,1
0,178410,1
0,6380,1
0,2088,1
0,16628,1
0,47350,1
0,120873,1
0,7892,1
0,176378,1
0,65578,1
0,16638,1
0,80128,1
0,16642,1
0,2316,1
0,274,1
0,46,1
0,280,1
0,37150,1
0,67874,1
0,24872,1
0,10290,1
0,65841,1
0,182579,1
0,43320,1
0,12602,1
0,123196,1
0,174182,1
0,106814,1
0,117062,1
0,110624,1
0,102730,1
0,41016,1
0,84310,1
0,55640,1
0,41306,1
0,8250,1
0,354,1
0,94566,1
0,2108,1
0,123243,1
0,364,1
0,65902,1
0,55016,1
0,2418,1
0,6520,1
0,65914,1
0,37244,1
0,92544,1
0,16778,1
0,10638,1
0,6558,1
0,119202,1
0,104868,1
0,424,1
0,4526,1
0,2479,1
0,18864,1
0,154034,1
0,2486,1
0,73,1
0,4538,1
0,35260,1
0,20925,1
0,123326,1
0,161868,1
0,39370,1
0,8666,1
0,10716,1
0,156128,1
0,125422,1
0,51698,1
0,35316,1
0,43048,1
0,145912,1
0,30804,1
0,31864,1
0,61952,1
0,20994,1
0,182304,1
0,522,1
0,25102,1
0,151640,1
0,530,1
0,43544,1
0,14874,1
0,4637,1
0,21022,1
0,23071,1
0,21026,1
0,55388,1
0,554,1
0,70196,1
0,62008,1
0,141882,1
0,57916,1
0,33342,1
0,2624,1
0,82016,1
0,29256,1
0,35402,1
0,150092,1
0,10338,1
0,78416,1
0,4692,1
0,598,1
0,88664,1
0,601,1
0,14944,1
0,146018,1
0,113251,1
0,121444,1
0,6246,1
0,618,1
0,160530,1
0,139886,1
0,626,1
0,25204,1
0,137856,1
0,642,1
0,101004,1
0,39566,1
0,96917,1
0,27286,1
0,19096,1
0,174750,1
0,101036,1
0,68274,1
0,62238,1
0,4794,1
0,101052,1
0,8894,1
0,29378,1
0,21192,1
0,92874,1
0,23244,1
0,8909,1
0,97400,1
0,33490,1
0,33492,1
0,29398,1
0,4826,1
0,96990,1
0,25312,1
0,4834,1
0,35556,1
0,35561,1
0,82676,1
0,137976,1
0,766,1
0,101126,1
0,41740,1
0,101133,1
0,25360,1
0,56082,1
0,4891,1
0,8990,1
0,181026,1
0,160552,1
0,35628,1
0,133934,1
0,815,1
0,45872,1
0,4916,1
0,824,1
0,72512,1
0,836,1
0,138040,1
0,850,1
0,9052,1
0,13149,1
0,119648,1
0,137360,1
0,82786,1
0,872,1
0,11120,1
0,88948,1
0,23448,1
0,64410,1
0,115612,1
0,131997,1
0,84894,1
0,73884,1
0,33711,1
0,2993,1
0,70578,1
0,185268,1
0,72046,1
0,9142,1
0,3003,1
0,105406,1
0,158662,1
0,111564,1
0,977,1
0,83108,1
0,48090,1
0,74716,1
0,93150,1
0,69116,1
0,41964,1
0,11090,1
0,3054,1
0,17392,1
0,95220,1
0,56317,1
0,7182,1
0,5135,1
0,1042,1
0,87060,1
0,31770,1
0,140316,1
0,23582,1
0,3119,1
0,160816,1
0,130100,1
0,119864,1
0,121916,1
0,7230,1
0,1099,1
0,136280,1
0,184164,1
0,11354,1
0,7260,1
0,156768,1
0,42096,1
0,84840,1
0,1138,1
0,76916,1
0,19576,1
0,19578,1
0,103552,1
0,160900,1
0,46215,1
0,31886,1
0,184174,1
0,1174,1
0,171162,1
0,10814,1
0,10778,1
0,132256,1
0,101538,1
0,50340,1
0,27832,1
0,1226,1
0,15566,1
0,105680,1
0,193752,1
0,1242,1
0,5350,1
0,34026,1
0,21740,1
0,77039,1
0,1264,1
0,52470,1
0,128248,1
0,2602,1
0,3326,1
0,21762,1
0,40202,1
0,156941,1
0,38162,1
0,7445,1
0,25818,1
0,1316,1
0,134440,1
0,44330,1
0,48428,1
0,9520,1
0,150834,1
0,197942,1
0,21818,1
0,44350,1
0,93882,1
0,144074,1
0,175434,1
0,79181,1
0,5456,1
0,39480,1
0,150894,1
0,1372,1
0,38244,1
0,11622,1
0,185704,1
0,93548,1
0,11630,1
0,21877,1
0,25974,1
0,95610,1
0,1942,1
0,15751,1
0,80108,1
0,5514,1
0,15756,1
0,128402,1
0,1432,1
0,1436,1
0,123802,1
0,111856,1
0,1446,1
0,168860,1
0,37448,1
0,5554,1
0,196020,1
0,106740,1
0,5562,1
0,42427,1
0,1468,1
0,3518,1
0,13760,1
0,34251,1
0,46542,1
0,1488,1
0,36306,1
0,5592,1
0,34270,1
0,1504,1
0,62946,1
0,9702,1
0,3666,1
0,52718,1
0,167408,1
0,65012,1
0,84564,1
0,34300,1
