Source,Target,Weight
0,0,1
0,2,1
0,3,1
0,4,1
0,58710,1
0,6,1
0,8,1
0,9,1
0,10,1
0,14,1
0,17,1
0,18,1
0,20,1
0,21,1
0,22,1
0,26,1
0,28,1
0,73757,1
0,30,1
0,32,1
0,34,1
0,36,1
0,40,1
0,41,1
0,42,1
0,43,1
0,44,1
0,48,1
0,104498,1
0,52,1
0,54,1
0,56,1
0,20148,1
0,60,1
0,62,1
0,63,1
0,64,1
0,66,1
0,71,1
0,14408,1
0,183308,1
0,74,1
0,82,1
0,84,1
0,10254,1
0,86,1
0,87,1
0,88,1
0,91,1
0,147130,1
0,6238,1
0,95,1
0,96,1
0,10337,1
0,84067,1
0,32872,1
0,106,1
0,51310,1
0,24688,1
0,14452,1
0,137334,1
0,4216,1
0,45188,1
0,120967,1
0,178316,1
0,86162,1
0,94355,1
0,150,1
0,198340,1
0,12446,1
0,38940,1
0,161822,1
0,8374,1
0,14524,1
0,59582,1
0,198,1
0,16583,1
0,8402,1
0,129238,1
0,184538,1
0,61664,1
0,226,1
0,4326,1
0,10488,1
0,2320,1
0,276,1
0,10520,1
0,286,1
0,47398,1
0,90414,1
0,303,1
0,33072,1
0,80178,1
0,4832,1
0,108598,1
0,338,1
0,8532,1
0,43368,1
0,16754,1
0,8568,1
0,33146,1
0,151932,1
0,104840,1
0,12682,1
0,190866,1
0,47508,1
0,67992,1
0,156057,1
0,18846,1
0,133542,1
0,176200,1
0,20916,1
0,70092,1
0,53276,1
0,192977,1
0,51666,1
0,135636,1
0,174552,1
0,166364,1
0,55778,1
0,41042,1
0,47600,1
0,156145,1
0,27126,1
0,160852,1
0,2555,1
0,28074,1
0,117252,1
0,6662,1
0,14862,1
0,111122,1
0,10778,1
0,197148,1
0,174626,1
0,554,1
0,94,1
0,125494,1
0,154174,1
0,43584,1
0,4680,1
0,19028,1
0,10842,1
0,6750,1
0,12898,1
0,620,1
0,82548,1
0,4726,1
0,31352,1
0,109200,1
0,184986,1
0,49834,1
0,70318,1
0,4784,1
0,25268,1
0,105154,1
0,6852,1
0,33910,1
0,724,1
0,10970,1
0,94940,1
0,197342,1
0,17120,1
0,185064,1
0,746,1
0,156398,1
0,29424,1
0,754,1
0,15092,1
0,111060,1
0,180986,1
0,160514,1
0,70404,1
0,127752,1
0,9002,1
0,107312,1
0,111414,1
0,828,1
0,9024,1
0,15176,1
0,88906,1
0,846,1
0,860,1
0,179044,1
0,117606,1
0,45928,1
0,7020,1
0,9075,1
0,15228,1
0,7044,1
0,31621,1
0,11144,1
0,7051,1
0,66446,1
0,15248,1
0,76693,1
0,922,1
0,29596,1
0,70563,1
0,20294,1
0,25511,1
0,168872,1
0,11180,1
0,5042,1
0,167756,1
0,56268,1
0,105634,1
0,86990,1
0,87002,1
0,66524,1
0,95738,1
0,148450,1
0,9196,1
0,55805,1
0,5106,1
0,9726,1
0,1014,1
0,146427,1
0,140288,1
0,139358,1
0,183276,1
0,113678,1
0,87060,1
0,76821,1
0,1056,1
0,33826,1
0,21540,1
0,158774,1
0,81076,1
0,39994,1
0,25660,1
0,3138,1
0,70724,1
0,9398,1
0,1094,1
0,7248,1
0,3156,1
0,868,1
0,46178,1
0,7268,1
0,19566,1
0,5238,1
0,7287,1
0,56442,1
0,25452,1
0,5268,1
0,46242,1
0,103588,1
0,152744,1
0,62642,1
0,27828,1
0,70838,1
0,87228,1
0,38080,1
0,132289,1
0,3266,1
0,24250,1
0,7368,1
0,1234,1
0,17624,1
0,9434,1
0,3304,1
0,7402,1
0,105707,1
0,66796,1
0,1272,1
0,5372,1
0,60672,1
0,13868,1
0,7437,1
0,175320,1
0,1300,1
0,40226,1
0,17706,1
0,17718,1
0,3394,1
0,1360,1
0,118102,1
0,42334,1
0,126324,1
0,8138,1
0,25980,1
0,31979,1
0,105862,1
0,54666,1
0,173456,1
0,60824,1
0,38297,1
0,30106,1
0,54686,1
0,48550,1
0,165290,1
0,2632,1
0,50610,1
0,26036,1
0,54712,1
0,9674,1
0,44494,1
0,175572,1
0,9696,1
0,1506,1
0,45992,1
0,5620,1
0,56822,1
0,46586,1
0,5630,1
0,1536,1
0,7684,1
0,159240,1
0,77324,1
0,194063,1
0,32276,1
0,122412,1
0,9779,1
0,114235,1
0,110150,1
0,38475,1
0,48722,1
0,18022,1
0,52844,1
0,5752,1
0,46724,1
0,74348,1
0,87694,1
0,1680,1
0,67219,1
0,89758,1
0,57002,1
0,40620,1
0,14004,1
0,9914,1
0,3773,1
0,91844,1
0,1734,1
0,73420,1
0,98936,1
0,48850,1
0,33742,1
0,141040,1
0,71422,1
0,32528,1
0,69402,1
0,16166,1
0,22312,1
0,30510,1
0,157504,1
0,171846,1
0,182092,1
0,107490,1
0,22354,1
0,18263,1
0,34652,1
0,8036,1
0,28520,1
0,55150,1
0,28532,1
0,169848,1
0,14657,1
0,3052,1
0,24470,1
0,44958,1
0,131002,1
0,180168,1
0,153546,1
0,110540,1
0,169943,1
0,51198,1
0,2044,1
0,122878,1
1,1,1
1,3,1
1,4,1
1,4101,1
1,7,1
1,9,1
1,11,1
1,13,1
1,15,1
1,17,1
1,19,1
1,51221,1
1,24,1
1,6169,1
1,27,1
1,29,1
1,5,1
1,33,1
1,34,1
1,37,1
1,39,1
1,4136,1
1,41,1
1,47,1
1,49,1
1,53,1
1,55,1
1,57,1
1,59,1
1,61,1
1,63,1
1,69,1
1,79943,1
1,73,1
1,75,1
1,79,1
1,20561,1
1,82,1
1,83,1
1,84,1
1,85,1
1,87,1
1,89,1
1,71,1
1,91,1
1,93,1
1,95,1
1,32883,1
1,43129,1
1,176251,1
1,21,1
1,69995,1
1,32911,1
1,28819,1
1,25,1
1,2217,1
1,102571,1
1,51377,1
1,31,1
1,4289,1
1,6339,1
1,80077,1
1,164047,1
1,186577,1
1,4309,1
1,123100,1
1,48507,1
1,20709,1
1,2279,1
1,104681,1
1,14575,1
1,63731,1
1,84225,1
1,47379,1
1,8470,1
1,26904,1
1,31001,1
1,192561,1
1,299,1
1,10541,1
1,37173,1
1,33087,1
1,153997,1
1,22871,1
1,6495,1
1,4449,1
1,4455,1
1,61803,1
1,90478,1
1,20541,1
1,20850,1
1,18808,1
1,27001,1
1,143741,1
1,176533,1
1,29059,1
1,395,1
1,8589,1
1,18830,1
1,749,1
1,151957,1
1,45465,1
1,174831,1
1,20895,1
1,101105,1
1,2119,1
1,70067,1
1,6585,1
1,86459,1
1,451,1
1,10706,1
1,31189,1
1,20951,1
1,184793,1
1,39387,1
1,127455,1
1,47589,1
1,12711,1
1,70129,1
1,102899,1
1,2573,1
1,174614,1
1,86551,1
1,543,1
1,25121,1
1,80421,1
1,70183,1
1,555,1
1,195119,1
1,16947,1
1,121417,1
1,133713,1
1,27233,1
1,125543,1
1,619,1
1,111215,1
1,631,1
1,14969,1
1,37504,1
1,117411,1
1,107179,1
1,43695,1
1,45171,1
1,19143,1
1,62583,1
1,199379,1
1,47833,1
1,144101,1
1,19175,1
1,8941,1
1,2798,1
1,111343,1
1,2801,1
1,113395,1
1,152315,1
1,104917,1
1,178963,1
1,70429,1
1,52019,1
1,11063,1
1,828,1
1,121661,1
1,17219,1
1,11089,1
1,13145,1
1,78683,1
1,27487,1
1,67047,1
1,140093,1
1,151833,1
1,62337,1
1,50059,1
1,835,1
1,917,1
1,2978,1
1,21412,1
1,2759,1
1,943,1
1,99249,1
1,955,1
1,3005,1
1,958,1
1,9151,1
1,62401,1
1,62413,1
1,80856,1
1,3647,1
1,849,1
1,93165,1
1,74739,1
1,72701,1
1,19461,1
1,1031,1
1,56331,1
1,160791,1
1,199705,1
1,33829,1
1,17457,1
1,1074,1
1,148531,1
1,60471,1
1,48991,1
1,193600,1
1,164929,1
1,101443,1
1,91215,1
1,17489,1
1,152663,1
1,1125,1
1,136305,1
1,83061,1
1,119927,1
1,13433,1
1,9345,1
1,72555,1
1,132255,1
1,5282,1
1,173220,1
1,50343,1
1,140460,1
1,79389,1
1,7352,1
1,79391,1
1,48326,1
1,158929,1
1,167801,1
1,130265,1
1,136425,1
1,5355,1
1,21745,1
1,175347,1
1,5374,1
1,154883,1
1,21766,1
1,51073,1
1,3341,1
1,17685,1
1,34071,1
1,77095,1
1,21815,1
1,194675,1
1,179525,1
1,101713,1
1,85330,1
1,40285,1
1,99679,1
1,48481,1
1,68971,1
1,48499,1
1,30069,1
1,193911,1
1,1403,1
1,51057,1
1,183531,1
1,5511,1
1,40341,1
1,116975,1
1,9628,1
1,177565,1
1,30111,1
1,54697,1
1,179637,1
1,26047,1
1,95685,1
1,5595,1
1,118239,1
1,15847,1
1,28143,1
1,3667,1
1,24055,1
1,15869,1
1,36353,1
1,20737,1
1,138763,1
1,19981,1
1,56847,1
1,44571,1
1,116253,1
1,3615,1
1,1571,1
1,1573,1
1,83495,1
1,15917,1
1,30271,1
1,30287,1
1,183891,1
1,7768,1
1,18010,1
1,75361,1
1,183907,1
1,42597,1
1,95849,1
1,45541,1
1,15989,1
1,3703,1
1,99961,1
1,116347,1
1,3709,1
1,24206,1
1,26263,1
1,13979,1
1,26281,1
1,875,1
1,7878,1
1,22233,1
1,3811,1
1,184045,1
1,24303,1
1,93967,1
1,142297,1
1,4493,1
1,65305,1
1,128801,1
1,143155,1
1,48953,1
1,8001,1
1,1863,1
1,112653,1
1,14159,1
1,73556,1
1,85855,1
1,5041,1
1,71524,1
1,125611,1
1,55143,1
1,1897,1
1,166887,1
1,16771,1
1,151409,1
1,1909,1
1,3961,1
1,10113,1
1,3970,1
1,100227,1
1,10118,1
1,147335,1
1,1929,1
1,12171,1
1,8077,1
1,176029,1
1,124229,1
1,20387,1
1,1959,1
1,30641,1
1,34763,1
1,16336,1
1,6099,1
1,141279,1
1,8163,1
1,8167,1
1,71665,1
1,6133,1
1,67577,1
2,92162,1
2,4,1
2,7,1
2,8,1
2,9,1
2,10,1
2,12,1
2,35842,1
2,14,1
2,69648,1
2,20,1
2,139286,1
2,38936,1
2,26,1
2,28,1
2,30,1
2,31,1
2,32,1
2,34,1
2,36,1
2,38,1
2,40,1
2,173404,1
2,42,1
2,44,1
2,48,1
2,20488,1
2,52,1
2,54,1
2,56,1
2,2106,1
2,59,1
2,60,1
2,79882,1
2,62,1
2,64,1
2,66,1
2,68,1
2,70,1
2,72,1
2,14348,1
2,74,1
2,76,1
2,128354,1
2,2126,1
2,80,1
2,82,1
2,83,1
2,16468,1
2,86,1
2,90,1
2,94,1
2,96,1
2,98,1
2,63587,1
2,30826,1
2,90220,1
2,10356,1
2,6846,1
2,4216,1
2,2170,1
2,153724,1
2,20612,1
2,110754,1
2,24,1
2,14482,1
2,28820,1
2,14486,1
2,110550,1
2,5828,1
2,23920,1
2,18594,1
2,143524,1
2,66246,1
2,170012,1
2,6314,1
2,20652,1
2,24750,1
2,18608,1
2,80050,1
2,106680,1
2,24764,1
2,26818,1
2,191862,1
2,4294,1
2,10442,1
2,153174,1
2,2082,1
2,78032,1
2,127186,1
2,45268,1
2,22222,1
2,78038,1
2,10456,1
2,195620,1
2,32993,1
2,226,1
2,63716,1
2,69861,1
2,6378,1
2,4336,1
2,90152,1
2,6388,1
2,159992,1
2,6394,1
2,34858,1
2,27030,1
2,80256,1
2,14594,1
2,37124,1
2,112902,1
2,264,1
2,4366,1
2,74000,1
2,22802,1
2,51476,1
2,8470,1
2,10520,1
2,7216,1
2,292,1
2,39208,1
2,41258,1
2,5170,1
2,6450,1
2,164574,1
2,71992,1
2,2362,1
2,2366,1
2,158770,1
2,4150,1
2,25996,1
2,4431,1
2,340,1
2,104789,1
2,127324,1
2,108896,1
2,125328,1
2,2404,1
2,194918,1
2,43368,1
2,8556,1
2,80238,1
2,2109,1
2,41328,1
2,8568,1
2,149883,1
2,2432,1
2,137602,1
2,188822,1
2,37256,1
2,4492,1
2,33168,1
2,43020,1
2,175382,1
2,1774,1
2,160150,1
2,4506,1
2,49562,1
2,168350,1
2,752,1
2,41030,1
2,154028,1
2,1778,1
2,20910,1
2,53680,1
2,73118,1
2,117174,1
2,73,1
2,43448,1
2,2490,1
2,2492,1
2,61514,1
2,143812,1
2,22983,1
2,127434,1
2,4556,1
2,39380,1
2,78,1
2,4566,1
2,115162,1
2,20956,1
2,29150,1
2,106976,1
2,4578,1
2,25060,1
2,155046,1
2,487,1
2,31217,1
2,59890,1
2,6643,1
2,500,1
2,29174,1
2,45560,1
2,84,1
2,10748,1
2,2562,1
2,125444,1
2,123042,1
2,68110,1
2,21010,1
2,51732,1
2,80416,1
2,18977,1
2,546,1
2,174628,1
2,45608,1
2,6705,1
2,119346,1
2,148024,1
2,10812,1
2,576,1
2,2626,1
2,33350,1
2,76364,1
2,4686,1
2,4688,1
2,61880,1
2,168530,1
2,2646,1
2,119386,1
2,603,1
2,6586,1
2,117350,1
2,156264,1
2,445,1
2,21107,1
2,98934,1
2,129660,1
2,17021,1
2,78462,1
2,70278,1
2,166536,1
2,4746,1
2,17043,1
2,4756,1
2,41622,1
2,105112,1
2,33438,1
2,23204,1
2,678,1
2,12969,1
2,33451,1
2,66222,1
2,688,1
2,156337,1
2,10942,1
2,60102,1
2,84690,1
2,17108,1
2,29398,1
2,27357,1
2,10974,1
2,75176,1
2,742,1
2,23274,1
2,2800,1
2,52009,1
2,17535,1
2,36510,1
2,9344,1
2,150056,1
2,111368,1
2,146186,1
2,187154,1
2,76570,1
2,76576,1
2,142114,1
2,11048,1
2,2524,1
2,27438,1
2,121650,1
2,33246,1
2,824,1
2,41796,1
2,31561,1
2,9034,1
2,21323,1
2,195404,1
2,146444,1
2,80720,1
2,17208,1
2,97108,1
2,854,1
2,4580,1
2,75578,1
2,21344,1
2,82786,1
2,868,1
2,74598,1
2,17255,1
2,35688,1
2,4970,1
2,20626,1
2,19310,1
2,195442,1
2,886,1
2,172428,1
2,2940,1
2,33662,1
2,17286,1
2,7048,1
2,7660,1
2,7058,1
2,128494,1
2,5014,1
2,2968,1
2,196420,1
2,43940,1
2,109478,1
2,29610,1
2,5036,1
2,944,1
2,9137,1
2,7090,1
2,25528,1
2,37818,1
2,37822,1
2,27588,1
2,170950,1
2,9160,1
2,162,1
2,3024,1
2,199636,1
2,73752,1
2,986,1
2,37852,1
2,990,1
2,17380,1
2,154108,1
2,33771,1
2,11248,1
2,108546,1
2,1014,1
2,66552,1
2,5115,1
2,130044,1
2,19453,1
2,140289,1
2,1026,1
2,9220,1
2,27478,1
2,186540,1
2,5132,1
2,149678,1
2,11287,1
2,194256,1
2,44062,1
2,150560,1
2,15396,1
2,5162,1
2,35888,1
2,60466,1
2,15417,1
2,5180,1
2,101438,1
2,35910,1
2,171532,1
2,7242,1
2,187470,1
2,197712,1
2,3156,1
2,128086,1
2,32612,1
2,1114,1
2,1120,1
2,42084,1
2,1125,1
2,124006,1
2,1130,1
2,5228,1
2,60528,1
2,17256,1
2,50290,1
2,35956,1
2,3192,1
2,33914,1
2,81020,1
2,105599,1
2,107648,1
2,111750,1
2,5257,1
2,13452,1
2,11406,1
2,44179,1
2,111764,1
2,134293,1
2,52384,1
2,180080,1
2,70658,1
2,62642,1
2,2250,1
2,13502,1
2,187442,1
2,174625,1
2,44233,1
2,46283,1
2,13516,1
2,21026,1
2,83150,1
2,5328,1
2,146646,1
2,1240,1
2,160988,1
2,5343,1
2,1250,1
2,7406,1
2,14888,1
2,48370,1
2,194430,1
2,34038,1
2,7415,1
2,1272,1
2,197885,1
2,48384,1
2,22400,1
2,128258,1
2,161028,1
2,5382,1
2,11528,1
2,7434,1
2,36110,1
2,91352,1
2,132138,1
2,9494,1
2,44316,1
2,32030,1
2,1312,1
2,27938,1
2,32036,1
2,56614,1
2,184172,1
2,132394,1
2,151092,1
2,5434,1
2,32066,1
2,13640,1
2,1356,1
2,58702,1
2,1364,1
2,7511,1
2,24804,1
2,95580,1
2,77154,1
2,7523,1
2,3428,1
2,135290,1
2,5010,1
2,13680,1
2,28018,1
2,154998,1
2,15738,1
2,24810,1
2,25982,1
2,83328,1
2,103810,1
2,16278,1
2,9612,1
2,54670,1
2,197528,1
2,1426,1
2,120046,1
2,93596,1
2,28062,1
2,8432,1
2,66982,1
2,58792,1
2,85418,1
2,58800,1
2,112051,1
2,153017,1
2,1466,1
2,154870,1
2,155078,1
2,3527,1
2,94796,1
2,1482,1
2,181708,1
2,105889,1
2,134610,1
2,89556,1
2,7640,1
2,23460,1
2,11746,1
2,38372,1
2,39058,1
2,199249,1
2,69100,1
2,48722,1
2,3566,1
2,71154,1
2,1528,1
2,176042,1
2,77312,1
2,140802,1
2,28164,1
2,4694,1
2,11788,1
2,3604,1
2,11798,1
2,15895,1
2,3608,1
2,260,1
2,79386,1
2,15962,1
2,30240,1
2,10160,1
2,190726,1
2,4144,1
2,39858,1
2,173616,1
2,1288,1
2,124466,1
2,30260,1
2,1590,1
2,15928,1
2,114242,1
2,3654,1
2,46663,1
2,1612,1
2,9806,1
2,3666,1
2,28244,1
2,1294,1
2,71254,1
2,24152,1
2,52826,1
2,9146,1
2,9822,1
2,73312,1
2,1637,1
2,1644,1
2,4030,1
2,5750,1
2,11898,1
2,69244,1
2,9853,1
2,128642,1
2,55574,1
2,3718,1
2,46730,1
2,5778,1
2,89748,1
2,30358,1
2,7108,1
2,165248,1
2,1694,1
2,7842,1
2,50854,1
2,5800,1
2,1708,1
2,26286,1
2,59058,1
2,155318,1
2,59076,1
2,34504,1
2,18126,1
2,57040,1
2,183436,1
2,40661,1
2,190176,1
2,81640,1
2,12009,1
2,3819,1
2,55020,1
2,32494,1
2,182000,1
2,14066,1
2,14073,1
2,126714,1
2,1788,1
2,71421,1
2,89854,1
2,22271,1
2,38657,1
2,161538,1
2,135126,1
2,28425,1
2,175886,1
2,2349,1
2,65302,1
2,134936,1
2,130844,1
2,54234,1
2,63262,1
2,3871,1
2,20256,1
2,53030,1
2,30507,1
2,5932,1
2,14125,1
2,98094,1
2,167728,1
2,1849,1
2,28474,1
2,72330,1
2,1856,1
2,182144,1
2,51012,1
2,3914,1
2,173902,1
2,67408,1
2,180049,1
2,89940,1
2,77654,1
2,108381,1
2,5988,1
2,44902,1
2,141163,1
2,12140,1
2,6000,1
2,59249,1
2,75640,1
2,78484,1
2,46974,1
2,10112,1
2,190466,1
2,66820,1
2,167812,1
2,10118,1
2,98284,1
2,28559,1
2,3984,1
2,65430,1
2,51099,1
2,49054,1
2,6050,1
2,30628,1
2,10154,1
2,10226,1
2,4016,1
2,30642,1
2,98974,1
2,34742,1
2,14270,1
2,3062,1
2,1992,1
2,45008,1
2,2002,1
2,2006,1
2,10199,1
2,174074,1
2,194124,1
2,14310,1
2,137192,1
2,24554,1
2,69612,1
2,125752,1
2,40946,1
2,57336,1
2,8186,1
3,169984,1
3,1,1
3,3,1
3,5,1
3,7,1
3,10,1
3,11,1
3,12,1
3,13,1
3,38927,1
3,17,1
3,19,1
3,21,1
3,22,1
3,23,1
3,24,1
3,25,1
3,27,1
3,179969,1
3,29,1
3,30,1
3,31,1
3,33,1
3,34,1
3,35,1
3,36,1
3,37,1
3,39,1
3,42,1
3,43,1
3,44,1
3,45,1
3,14383,1
3,53296,1
3,49,1
3,53,1
3,54,1
3,55,1
3,57,1
3,59,1
3,63,1
3,65,1
3,67,1
3,69,1
3,71,1
3,73,1
3,74,1
3,75,1
3,77,1
3,31577,1
3,79,1
3,81,1
3,82,1
3,83,1
3,20564,1
3,86,1
3,87,1
3,89,1
3,15,1
3,93,1
3,95,1
3,96,1
3,97,1
3,98,1
3,99,1
3,24677,1
3,190947,1
3,41063,1
3,2153,1
3,4205,1
3,34927,1
3,43121,1
3,45170,1
3,30837,1
3,4214,1
3,157263,1
3,4221,1
3,88191,1
3,77955,1
3,28805,1
3,135,1
3,2184,1
3,145431,1
3,51345,1
3,61587,1
3,30011,1
3,164207,1
3,153781,1
3,82077,1
3,123041,1
3,18596,1
3,47271,1
3,175,1
3,151732,1
3,181,1
3,85455,1
3,12471,1
3,37049,1
3,8379,1
3,100543,1
3,4289,1
3,195,1
3,51397,1
3,201,1
3,10447,1
3,1059,1
3,215,1
3,20707,1
3,18671,1
3,41201,1
3,7373,1
3,106742,1
3,20735,1
3,192771,1
3,263,1
3,137260,1
3,16651,1
3,28717,1
3,18705,1
3,10627,1
3,47385,1
3,12571,1
3,4381,1
3,1413,1
3,4389,1
3,157993,1
3,67883,1
3,304,1
3,8499,1
3,4407,1
3,3761,1
3,4410,1
3,8507,1
3,133437,1
3,170303,1
3,12609,1
3,2371,1
3,32823,1
3,194893,1
3,10575,1
3,37201,1
3,185435,1
3,343,1
3,55641,1
3,67931,1
3,2396,1
3,143843,1
3,4447,1
3,2401,1
3,129378,1
3,169887,1
3,18789,1
3,102763,1
3,154685,1
3,166259,1
3,121205,1
3,43385,1
3,23615,1
3,84348,1
3,110973,1
3,164223,1
3,70019,1
3,86553,1
3,117125,1
3,81985,1
3,20873,1
3,14735,1
3,12355,1
3,18839,1
3,55705,1
3,32495,1
3,73733,1
3,33183,1
3,133539,1
3,41385,1
3,63915,1
3,6573,1
3,8623,1
3,47543,1
3,135451,1
3,8633,1
3,16826,1
3,33211,1
3,24651,1
3,18891,1
3,2511,1
3,74193,1
3,29143,1
3,4570,1
3,14815,1
3,68067,1
3,172517,1
3,25065,1
3,16879,1
3,4592,1
3,497,1
3,31219,1
3,139765,1
3,4599,1
3,63993,1
3,16893,1
3,29781,1
3,33284,1
3,107014,1
3,68103,1
3,59821,1
3,529,1
3,64019,1
3,129559,1
3,27161,1
3,117277,1
3,543,1
3,59937,1
3,91,1
3,29221,1
3,553,1
3,43563,1
3,14893,1
3,4655,1
3,194649,1
3,571,1
3,2623,1
3,119225,1
3,35395,1
3,583,1
3,19017,1
3,4685,1
3,591,1
3,25169,1
3,37459,1
3,64085,1
3,441,1
3,117337,1
3,193116,1
3,605,1
3,158305,1
3,4539,1
3,88677,1
3,8809,1
3,10858,1
3,150123,1
3,60013,1
3,625,1
3,53881,1
3,111237,1
3,170631,1
3,74379,1
3,24685,1
3,77151,1
3,197273,1
3,37525,1
3,17047,1
3,72345,1
3,63599,1
3,12957,1
3,25249,1
3,4775,1
3,12969,1
3,46535,1
3,90799,1
3,47799,1
3,32075,1
3,699,1
3,82623,1
3,137923,1
3,45169,1
3,70349,1
3,53947,1
3,19153,1
3,78549,1
3,191191,1
3,15067,1
3,21213,1
3,58079,1
3,150245,1
3,41425,1
3,162537,1
3,21229,1
3,99055,1
3,15088,1
3,51953,1
3,56069,1
3,2837,1
3,11033,1
3,72479,1
3,86817,1
3,156453,1
3,4323,1
3,107313,1
3,183095,1
3,64063,1
3,86363,1
3,160571,1
3,2880,1
3,17217,1
3,171335,1
3,70467,1
3,192885,1
3,178223,1
3,19275,1
3,47955,1
3,6997,1
3,52539,1
3,4955,1
3,21341,1
3,62303,1
3,90977,1
3,9061,1
3,7015,1
3,23401,1
3,17258,1
3,105323,1
3,881,1
3,4978,1
3,56184,1
3,895,1
3,4993,1
3,129925,1
3,27529,1
3,179521,1
3,152471,1
3,39243,1
3,11759,1
3,1531,1
3,7072,1
3,80801,1
3,115623,1
3,41901,1
3,84125,1
3,21429,1
3,46007,1
3,50108,1
3,9151,1
3,31563,1
3,72647,1
3,172567,1
3,11215,1
3,90297,1
3,135332,1
3,15331,1
3,199655,1
3,108055,1
3,58349,1
3,20833,1
3,1013,1
3,1014,1
3,44023,1
3,138233,1
3,18943,1
3,174933,1
3,1029,1
3,11272,1
3,27657,1
3,24407,1
3,68629,1
3,54295,1
3,193563,1
3,64544,1
3,29731,1
3,11301,1
3,5161,1
3,154119,1
3,861,1
3,107853,1
3,142391,1
3,72762,1
3,1085,1
3,17589,1
3,13379,1
3,5188,1
3,33861,1
3,5197,1
3,50259,1
3,25684,1
3,7253,1
3,33879,1
3,171097,1
3,40027,1
3,156205,1
3,71525,1
3,133155,1
3,1125,1
3,21607,1
3,11376,1
3,7283,1
3,7287,1
3,106687,1
3,66685,1
3,95363,1
3,151569,1
3,13451,1
3,179341,1
3,93327,1
3,22041,1
3,177305,1
3,142491,1
3,7325,1
3,56483,1
3,138411,1
3,93195,1
3,97457,1
3,1205,1
3,166089,1
3,87227,1
3,13506,1
3,38083,1
3,29893,1
3,52422,1
3,5321,1
3,95437,1
3,9423,1
3,17617,1
3,62676,1
3,186233,1
3,117983,1
3,50403,1
3,44261,1
3,19687,1
3,1268,1
3,99573,1
3,14889,1
3,149527,1
3,109819,1
3,25858,1
3,25473,1
3,56585,1
3,3341,1
3,1295,1
3,193173,1
3,19729,1
3,100227,1
3,64789,1
3,5399,1
3,13189,1
3,48423,1
3,1320,1
3,68909,1
3,128305,1
3,1332,1
3,73013,1
