Source,Target,Weight
0,0,1
0,2,1
0,4,1
0,8,1
0,10,1
0,12,1
0,14,1
0,18,1
0,6164,1
0,21,1
0,22,1
0,28696,1
0,28,1
0,29,1
0,32,1
0,33,1
0,30754,1
0,40,1
0,42,1
0,2094,1
0,48,1
0,51,1
0,54,1
0,56,1
0,58,1
0,62,1
0,10304,1
0,66,1
0,68,1
0,70,1
0,72,1
0,143372,1
0,74,1
0,77900,1
0,81,1
0,82,1
0,86,1
0,88,1
0,92,1
0,14430,1
0,34912,1
0,8300,1
0,157808,1
0,122,1
0,11968,1
0,16518,1
0,120968,1
0,364,1
0,149642,1
0,155794,1
0,145556,1
0,41116,1
0,55454,1
0,30882,1
0,26788,1
0,24604,1
0,194738,1
0,30902,1
0,2232,1
0,12476,1
0,74102,1
0,127009,1
0,75978,1
0,206,1
0,14556,1
0,18654,1
0,227,1
0,33022,1
0,18687,1
0,258,1
0,10500,1
0,8454,1
0,41230,1
0,46,1
0,170262,1
0,76058,1
0,284,1
0,4382,1
0,88354,1
0,16676,1
0,119078,1
0,10537,1
0,78126,1
0,4402,1
0,308,1
0,310,1
0,10552,1
0,12682,1
0,37182,1
0,10560,1
0,176452,1
0,6470,1
0,82256,1
0,10578,1
0,29012,1
0,88414,1
0,25660,1
0,98668,1
0,90486,1
0,37240,1
0,41340,1
0,147838,1
0,41024,1
0,88450,1
0,92550,1
0,96648,1
0,61834,1
0,102802,1
0,190552,1
0,80282,1
0,49570,1
0,424,1
0,70060,1
0,440,1
0,108990,1
0,8646,1
0,63958,1
0,2520,1
0,99066,1
0,45540,1
0,119281,1
0,45572,1
0,141398,1
0,133640,1
0,2570,1
0,16908,1
0,39441,1
0,78354,1
0,16920,1
0,180762,1
0,166436,1
0,8966,1
0,47654,1
0,94,1
0,23094,1
0,18999,1
0,4670,1
0,2144,1
0,2632,1
0,193100,1
0,172630,1
0,43610,1
0,195168,1
0,62054,1
0,21098,1
0,131518,1
0,76406,1
0,2682,1
0,66172,1
0,150142,1
0,184964,1
0,8840,1
0,113292,1
0,25240,1
0,674,1
0,25252,1
0,180904,1
0,684,1
0,2734,1
0,191152,1
0,4792,1
0,2746,1
0,113348,1
0,722,1
0,39645,1
0,21223,1
0,27386,1
0,54014,1
0,6918,1
0,88872,1
0,2858,1
0,174894,1
0,185144,1
0,162618,1
0,25404,1
0,162628,1
0,2142,1
0,66393,1
0,174942,1
0,13152,1
0,37738,1
0,109424,1
0,78706,1
0,890,1
0,25470,1
0,84866,1
0,142222,1
0,191380,1
0,21400,1
0,33690,1
0,185248,1
0,8006,1
0,93094,1
0,82856,1
0,52138,1
0,17328,1
0,64436,1
0,86970,1
0,3006,1
0,3012,1
0,41926,1
0,19404,1
0,2210,1
0,3030,1
0,2212,1
0,95194,1
0,39900,1
0,54244,1
0,97256,1
0,123888,1
0,150514,1
0,31736,1
0,95230,1
0,70674,1
0,7190,1
0,1048,1
0,92676,1
0,33822,1
0,1058,1
0,15402,1
0,78896,1
0,105528,1
0,70716,1
0,72202,1
0,76862,1
0,5190,1
0,11342,1
0,123984,1
0,15442,1
0,1110,1
0,121944,1
0,46170,1
0,33884,1
0,9309,1
0,158814,1
0,1126,1
0,29816,1
0,113788,1
0,23684,1
0,7702,1
0,25736,1
0,148618,1
0,179354,1
0,3231,1
0,87206,1
0,113834,1
0,20338,1
0,1210,1
0,36030,1
0,13516,1
0,132302,1
0,129230,1
0,50390,1
0,97502,1
0,186918,1
0,1258,1
0,1272,1
0,3332,1
0,11533,1
0,87322,1
0,128300,1
0,173360,1
0,13624,1
0,60750,1
0,106382,1
0,48474,1
0,23900,1
0,13198,1
0,13678,1
0,182846,1
0,105364,1
0,187784,1
0,34188,1
0,56730,1
0,1436,1
0,62882,1
0,1448,1
0,9644,1
0,54704,1
0,7602,1
0,30134,1
0,32188,1
0,116180,1
0,7640,1
0,19948,1
0,13808,1
0,1522,1
0,15860,1
0,71160,1
0,105386,1
0,28165,1
0,1544,1
0,101900,1
0,126552,1
0,161302,1
0,52762,1
0,37466,1
0,101928,1
0,58926,1
0,20024,1
0,116284,1
0,93774,1
0,144984,1
0,65138,1
0,3702,1
0,28292,1
0,11918,1
0,20120,1
0,118464,1
0,175866,1
0,3792,1
0,3794,1
0,128732,1
0,96890,1
0,84262,1
0,34536,1
0,7922,1
0,12024,1
0,192250,1
0,28436,1
0,173860,1
0,157480,1
0,173870,1
0,20274,1
0,1843,1
0,46912,1
0,74038,1
0,22342,1
0,3922,1
0,26451,1
0,145250,1
0,139120,1
0,57202,1
0,1909,1
0,10116,1
0,65416,1
0,10122,1
0,51086,1
0,91120,1
0,147782,1
0,184238,1
0,112564,1
0,139198,1
0,98240,1
0,22466,1
0,15012,1
0,8170,1
0,61432,1
1,1,1
1,5,1
1,7,1
1,18441,1
1,11,1
1,13,1
1,83629,1
1,73745,1
1,19,1
1,21,1
1,23,1
1,25,1
1,27,1
1,29,1
1,31,1
1,33,1
1,34,1
1,37,1
1,39,1
1,24583,1
1,45,1
1,6191,1
1,49,1
1,53,1
1,54,1
1,9,1
1,57,1
1,59,1
1,61,1
1,24639,1
1,65,1
1,18499,1
1,69,1
1,75,1
1,8205,1
1,81,1
1,155731,1
1,85,1
1,89,1
1,91,1
1,93,1
1,95,1
1,97,1
1,2147,1
1,17,1
1,6249,1
1,116843,1
1,36979,1
1,18558,1
1,112769,1
1,163977,1
1,2187,1
1,4237,1
1,16533,1
1,6295,1
1,41117,1
1,26791,1
1,55469,1
1,41135,1
1,189,1
1,59589,1
1,28871,1
1,10441,1
1,32119,1
1,59405,1
1,2253,1
1,166115,1
1,6145,1
1,12517,1
1,5841,1
1,42023,1
1,104689,1
1,26871,1
1,30968,1
1,22777,1
1,76027,1
1,73981,1
1,92419,1
1,151821,1
1,20753,1
1,104725,1
1,88347,1
1,31011,1
1,297,1
1,4397,1
1,308,1
1,198965,1
1,317,1
1,24895,1
1,80195,1
1,327,1
1,79,1
1,15757,1
1,339,1
1,49551,1
1,353,1
1,74083,1
1,8935,1
1,8595,1
1,6517,1
1,63,1
1,135551,1
1,188801,1
1,6533,1
1,151943,1
1,38407,1
1,31113,1
1,147855,1
1,115091,1
1,80277,1
1,59799,1
1,131491,1
1,421,1
1,43445,1
1,41399,1
1,64245,1
1,143809,1
1,453,1
1,41421,1
1,761,1
1,20952,1
1,73807,1
1,10731,1
1,178671,1
1,12793,1
1,63231,1
1,147965,1
1,31239,1
1,4621,1
1,68117,1
1,158237,1
1,29217,1
1,72227,1
1,551,1
1,8745,1
1,109107,1
1,31157,1
1,74319,1
1,93243,1
1,60005,1
1,23148,1
1,631,1
1,43645,1
1,51841,1
1,141955,1
1,25223,1
1,177671,1
1,62096,1
1,127641,1
1,2719,1
1,13767,1
1,4785,1
1,94899,1
1,695,1
1,53949,1
1,164549,1
1,2509,1
1,135895,1
1,56027,1
1,45793,1
1,25317,1
1,15079,1
1,78569,1
1,45807,1
1,19187,1
1,193268,1
1,10997,1
1,2807,1
1,13049,1
1,4859,1
1,19461,1
1,5931,1
1,785,1
1,2838,1
1,142103,1
1,13080,1
1,13081,1
1,60191,1
1,154415,1
1,6961,1
1,17205,1
1,4235,1
1,37711,1
1,72531,1
1,13141,1
1,17243,1
1,127839,1
1,4961,1
1,9063,1
1,172905,1
1,86895,1
1,11121,1
1,162679,1
1,9083,1
1,893,1
1,138111,1
1,33669,1
1,99213,1
1,50063,1
1,70545,1
1,11178,1
1,101295,1
1,17341,1
1,82879,1
1,21463,1
1,11225,1
1,160591,1
1,4263,1
1,54253,1
1,63997,1
1,5111,1
1,1017,1
1,1029,1
1,52231,1
1,23567,1
1,85009,1
1,67075,1
1,7193,1
1,141487,1
1,85021,1
1,60447,1
1,70689,1
1,123938,1
1,13351,1
1,7211,1
1,41703,1
1,25651,1
1,87093,1
1,9273,1
1,1083,1
1,152637,1
1,1087,1
1,157195,1
1,21345,1
1,25677,1
1,158803,1
1,66647,1
1,3161,1
1,157199,1
1,60513,1
1,19555,1
1,177253,1
1,5223,1
1,109673,1
1,19565,1
1,105591,1
1,149523,1
1,148615,1
1,5259,1
1,191629,1
1,40081,1
1,25753,1
1,19613,1
1,13485,1
1,54463,1
1,68815,1
1,132307,1
1,3289,1
1,29903,1
1,34821,1
1,1245,1
1,36389,1
1,66785,1
1,1251,1
1,90663,1
1,109804,1
1,31981,1
1,66801,1
1,44281,1
1,11519,1
1,146695,1
1,7432,1
1,60681,1
1,105743,1
1,1297,1
1,93463,1
1,128291,1
1,25895,1
1,56619,1
1,79153,1
1,1331,1
1,7273,1
1,56637,1
1,134475,1
1,27981,1
1,5455,1
1,81237,1
1,19343,1
1,105821,1
1,178405,1
1,5481,1
1,118675,1
1,5495,1
1,186261,1
1,116109,1
1,11665,1
1,124315,1
1,5537,1
1,58787,1
1,16625,1
1,160035,1
1,1451,1
1,7601,1
1,13747,1
1,1461,1
1,28097,1
1,1479,1
1,247,1
1,71119,1
1,28113,1
1,56790,1
1,15609,1
1,3545,1
1,101850,1
1,133187,1
1,28135,1
1,5611,1
1,34289,1
1,85491,1
1,9719,1
1,22015,1
1,112131,1
1,3591,1
1,1547,1
1,1965,1
1,11799,1
1,103963,1
1,28193,1
1,7717,1
1,11527,1
1,60973,1
1,36413,1
1,9791,1
1,169539,1
1,175685,1
1,52809,1
1,167863,1
1,1619,1
1,38485,1
1,18013,1
1,13929,1
1,26222,1
1,1665,1
1,61065,1
1,110221,1
1,114329,1
1,190107,1
1,5791,1
1,28323,1
1,147109,1
1,100011,1
1,16045,1
1,16053,1
1,7867,1
1,5825,1
1,7875,1
1,138949,1
1,173767,1
1,3785,1
1,16081,1
1,53539,1
1,93911,1
1,95973,1
1,24319,1
1,18183,1
1,57099,1
1,44813,1
1,36627,1
1,124695,1
1,7961,1
1,100129,1
1,7979,1
1,50989,1
1,34615,1
1,190271,1
1,137027,1
1,65165,1
1,8023,1
1,120669,1
1,73567,1
1,137057,1
1,33087,1
1,24451,1
1,110473,1
1,104333,1
1,57231,1
1,83857,1
1,28563,1
1,6037,1
1,28567,1
1,155549,1
1,116639,1
1,151459,1
1,8109,1
1,12275,1
1,24501,1
1,139191,1
1,19103,1
1,57296,1
1,14289,1
1,8149,1
1,51159,1
1,8153,1
1,112609,1
1,4071,1
1,61425,1
1,33107,1
2,11264,1
2,2,1
2,6148,1
2,160428,1
2,10,1
2,12,1
2,16386,1
2,14,1
2,14352,1
2,11608,1
2,65554,1
2,22,1
2,24,1
2,4,1
2,26,1
2,28,1
2,30,1
2,32,1
2,131760,1
2,34,1
2,36,1
2,38,1
2,39,1
2,40,1
2,8234,1
2,8236,1
2,64378,1
2,48,1
2,50,1
2,52,1
2,54,1
2,56,1
2,58,1
2,60,1
2,64,1
2,32834,1
2,70,1
2,71,1
2,72,1
2,38924,1
2,74,1
2,88140,1
2,84047,1
2,80,1
2,81,1
2,82,1
2,57358,1
2,86,1
2,88,1
2,92,1
2,93,1
2,96,1
2,16481,1
2,98,1
2,103,1
2,18,1
2,10354,1
2,186046,1
2,178298,1
2,92284,1
2,126,1
2,128,1
2,26754,1
2,36996,1
2,75912,1
2,131212,1
2,52248,1
2,157842,1
2,100500,1
2,133186,1
2,166040,1
2,104602,1
2,10396,1
2,6306,1
2,710,1
2,51366,1
2,143534,1
2,12480,1
2,168134,1
2,2252,1
2,78030,1
2,210,1
2,63702,1
2,39128,1
2,139484,1
2,8416,1
2,184548,1
2,67814,1
2,3112,1
2,45298,1
2,13694,1
2,190710,1
2,8448,1
2,258,1
2,267,1
2,3458,1
2,275,1
2,43284,1
2,125214,1
2,288,1
2,79922,1
2,129328,1
2,43320,1
2,47156,1
2,314,1
2,1988,1
2,18750,1
2,112962,1
2,8516,1
2,131126,1
2,137542,1
2,47432,1
2,77196,1
2,74060,1
2,102734,1
2,123216,1
2,20938,1
2,83003,1
2,138982,1
2,31080,1
2,80236,1
2,137582,1
2,47474,1
2,81100,1
2,2427,1
2,123260,1
2,123626,1
2,147840,1
2,9282,1
2,22930,1
2,76180,1
2,31472,1
2,8610,1
2,53318,1
2,10664,1
2,6570,1
2,2478,1
2,51632,1
2,73800,1
2,16823,1
2,117176,1
2,56052,1
2,145850,1
2,10244,1
2,4544,1
2,158146,1
2,12742,1
2,31176,1
2,45514,1
2,6604,1
2,25039,1
2,12752,1
2,33236,1
2,43480,1
2,8670,1
2,59882,1
2,127468,1
2,47186,1
2,53744,1
2,1448,1
2,38738,1
2,42366,1
2,135672,1
2,12793,1
2,8132,1
2,37382,1
2,4617,1
2,10762,1
2,158220,1
2,72208,1
2,172562,1
2,39342,1
2,31258,1
2,164382,1
2,4640,1
2,2596,1
2,10792,1
2,556,1
2,14894,1
2,18184,1
2,100920,1
2,64058,1
2,57098,1
2,6722,1
2,8780,1
2,6734,1
2,14932,1
2,37462,1
2,148058,1
2,172818,1
2,168382,1
2,64122,1
2,111236,1
2,1132,1
2,39562,1
2,193164,1
2,10894,1
2,19226,1
2,6814,1
2,49824,1
2,47788,1
2,8880,1
2,15030,1
2,158392,1
2,109002,1
2,8896,1
2,31430,1
2,2768,1
2,154330,1
2,64234,1
2,752,1
2,2804,1
2,196734,1
2,107254,1
2,31188,1
2,27390,1
2,49924,1
2,51974,1
2,11016,1
2,97038,1
2,100824,1
2,8978,1
2,123670,1
2,23320,1
2,15130,1
2,796,1
2,804,1
2,86826,1
2,815,1
2,13108,1
2,181048,1
2,35643,1
2,2876,1
2,45892,1
2,2892,1
2,13136,1
2,66390,1
2,158562,1
2,174228,1
2,43898,1
2,173110,1
2,56188,1
2,49642,1
2,64382,1
2,2946,1
2,62344,1
2,17296,1
2,27540,1
2,72598,1
2,166810,1
2,7068,1
2,15262,1
2,12784,1
2,119718,1
2,19368,1
2,194454,1
2,72626,1
2,103350,1
2,3006,1
2,41926,1
2,2210,1
2,58318,1
2,15319,1
2,148644,1
2,82906,1
2,199646,1
2,21472,1
2,3044,1
2,64486,1
2,24402,1
2,117744,1
2,171000,1
2,1022,1
2,9216,1
2,1026,1
2,146440,1
2,44046,1
2,191508,1
2,1048,1
2,190476,1
2,47622,1
2,11304,1
2,18268,1
2,5164,1
2,21558,1
2,187448,1
2,3252,1
2,1083,1
2,13378,1
2,50246,1
2,3144,1
2,66800,1
2,1104,1
2,46162,1
2,58894,1
2,3160,1
2,105564,1
2,164958,1
2,113760,1
2,54370,1
2,126054,1
2,15464,1
2,162922,1
2,142444,1
2,15470,1
2,25714,1
2,17527,1
2,25722,1
2,101506,1
2,3207,1
2,101516,1
2,3216,1
2,15506,1
2,178188,1
2,13463,1
2,179353,1
2,175260,1
2,3229,1
2,38046,1
2,36002,1
2,31908,1
2,29862,1
2,44202,1
2,139122,1
2,27824,1
2,27826,1
2,27828,1
2,81077,1
2,1212,1
2,48318,1
2,128204,1
2,144586,1
2,7372,1
2,29904,1
2,129572,1
2,3292,1
2,74618,1
2,3294,1
2,62692,1
2,132326,1
2,9456,1
2,161320,1
2,15604,1
2,894,1
2,27894,1
2,97528,1
2,113914,1
2,183548,1
2,187646,1
2,9476,1
2,124170,1
2,163084,1
2,160642,1
2,142610,1
2,115246,1
2,11546,1
2,34076,1
2,103720,1
2,152796,1
2,87343,1
2,904,1
2,70964,1
2,99638,1
2,11576,1
2,1338,1
2,50492,1
2,34120,1
2,32074,1
2,68940,1
2,5456,1
2,1592,1
2,126292,1
2,17752,1
2,7518,1
2,64863,1
2,7056,1
2,13672,1
2,77162,1
2,17772,1
2,62836,1
2,128376,1
2,21396,1
2,32126,1
2,1410,1
2,134038,1
2,3468,1
2,117314,1
2,13716,1
2,48538,1
2,138654,1
2,40352,1
2,1264,1
2,1442,1
2,28072,1
2,15794,1
2,13754,1
2,50622,1
2,121077,1
2,26048,1
2,159648,1
2,24002,1
2,26056,1
2,135756,1
2,42448,1
2,34260,1
2,10830,1
2,42458,1
2,74042,1
2,5596,1
2,21754,1
2,56804,1
2,136678,1
2,9710,1
2,5620,1
2,67073,1
2,24068,1
2,67086,1
2,15888,1
2,1564,1
2,20002,1
2,1576,1
2,46638,1
2,44592,1
2,17970,1
2,146995,1
2,5686,1
2,24120,1
2,77378,1
2,950,1
2,17990,1
2,77390,1
2,142930,1
2,52824,1
2,18010,1
2,22116,1
2,52839,1
2,40554,1
2,136813,1
2,36464,1
2,7794,1
2,958,1
2,181884,1
2,50822,1
2,26248,1
2,5770,1
2,61072,1
2,5782,1
2,38552,1
2,98244,1
2,1692,1
2,114338,1
2,61098,1
2,192172,1
2,5746,1
2,34482,1
2,20158,1
2,89800,1
2,153290,1
2,26320,1
2,66,1
2,61146,1
2,18148,1
2,38630,1
2,40682,1
2,14060,1
2,57076,1
2,143102,1
2,75522,1
2,55048,1
2,83722,1
2,40724,1
2,100996,1
2,1818,1
2,89050,1
2,157472,1
2,128802,1
2,10026,1
2,2516,1
2,36654,1
2,116527,1
2,81546,1
2,14146,1
2,38726,1
2,199992,1
2,8018,1
2,59219,1
2,46934,1
2,159576,1
2,71514,1
2,36700,1
2,43322,1
2,104294,1
2,101692,1
2,194410,1
2,1906,1
2,85886,1
2,6466,1
2,16270,1
2,22417,1
2,120726,1
2,8088,1
2,1950,1
2,8096,1
2,14244,1
2,145734,1
2,28592,1
2,10162,1
2,10164,1
2,10168,1
2,22462,1
2,184256,1
2,61380,1
2,59335,1
2,162124,1
2,96204,1
2,24526,1
2,189432,1
2,65490,1
2,6114,1
2,4072,1
2,2026,1
2,10225,1
2,8186,1
2,32766,1
3,1,1
3,2,1
3,3,1
3,5,1
3,7,1
3,9,1
3,11,1
3,15,1
3,17,1
3,18,1
3,19,1
3,18455,1
3,26648,1
3,25,1
3,29,1
3,31,1
3,33,1
3,35,1
3,36,1
3,26661,1
3,39,1
3,41,1
3,43,1
3,90461,1
3,49,1
3,2099,1
3,53,1
3,12343,1
3,57,1
3,59,1
3,61,1
3,63,1
3,343,1
3,67,1
3,69,1
3,47175,1
3,4168,1
3,73,1
3,75,1
3,77,1
3,81,1
3,2131,1
3,85,1
3,82007,1
3,61531,1
3,93,1
3,95,1
3,10336,1
3,49249,1
3,103,1
3,8297,1
3,8312,1
3,2175,1
3,39041,1
3,3435,1
3,120967,1
3,61463,1
3,89409,1
3,28033,1
3,149,1
3,199705,1
3,153,1
3,180393,1
3,51231,1
3,189,1
3,2243,1
3,2247,1
3,22743,1
3,2267,1
3,26849,1
3,161631,1
3,114917,1
3,35047,1
3,125161,1
3,22769,1
3,41205,1
3,94459,1
3,86059,1
3,20743,1
3,267,1
3,56365,1
3,8465,1
3,47,1
3,14629,1
3,57645,1
3,2351,1
3,12593,1
3,51,1
3,311,1
3,49465,1
3,110907,1
3,158013,1
3,129343,1
3,35139,1
3,86343,1
3,72009,1
3,55,1
3,84303,1
3,26961,1
3,153073,1
3,18775,1
3,6149,1
3,2397,1
3,4155,1
3,112999,1
3,6505,1
3,6511,1
3,141685,1
3,71345,1
3,106881,1
3,196995,1
3,2439,1
3,189847,1
3,125325,1
3,174829,1
3,119187,1
3,55725,1
3,106929,1
3,14771,1
3,4533,1
3,219,1
3,8633,1
3,51275,1
3,72139,1
3,461,1
3,102863,1
3,197077,1
3,76537,1
3,27097,1
3,12769,1
3,91739,1
3,483,1
3,73469,1
3,83,1
3,98805,1
3,84475,1
3,127487,1
3,515,1
3,64005,1
3,14855,1
3,87,1
3,532,1
3,537,1
3,2587,1
3,162337,1
3,91,1
3,49723,1
3,19009,1
3,585,1
3,589,1
3,88655,1
3,49257,1
3,8793,1
3,70239,1
3,19049,1
3,10859,1
3,150801,1
3,631,1
3,12925,1
3,29315,1
3,146081,1
3,135857,1
3,64181,1
3,152247,1
3,23,1
3,72379,1
3,25277,1
3,707,1
3,93315,1
3,37575,1
3,113355,1
3,139999,1
3,10977,1
3,86755,1
3,4838,1
3,76525,1
3,178927,1
3,170739,1
3,4853,1
3,86825,1
3,23289,1
3,11005,1
3,8963,1
3,5249,1
3,6275,1
3,815,1
3,8991,1
3,809,1
3,162603,1
3,4911,1
3,21307,1
3,13117,1
3,72161,1
3,181067,1
3,95061,1
3,131935,1
3,66401,1
3,4963,1
3,81591,1
3,84855,1
3,27515,1
3,13187,1
3,9509,1
3,101257,1
3,75245,1
3,117655,1
3,181145,1
3,175005,1
3,129959,1
3,33705,1
3,33707,1
3,80815,1
3,29617,1
3,84914,1
3,172983,1
3,180725,1
3,94551,1
3,21445,1
3,189389,1
3,37839,1
3,993,1
3,997,1
3,999,1
3,21481,1
3,29863,1
3,87021,1
3,60585,1
3,136193,1
3,21523,1
3,1045,1
3,39959,1
3,44057,1
3,33819,1
3,39967,1
3,3105,1
3,17453,1
3,117809,1
3,1083,1
3,80957,1
3,72767,1
3,33861,1
3,64595,1
3,25687,1
3,3161,1
3,1115,1
3,58465,1
3,187,1
3,9329,1
3,115831,1
3,185871,1
3,115837,1
3,23679,1
3,9345,1
3,1155,1
3,128135,1
3,62603,1
3,21653,1
3,126119,1
3,1193,1
3,177693,1
3,7337,1
3,48321,1
3,56515,1
3,5317,1
3,60621,1
3,197155,1
3,11483,1
3,58603,1
3,62703,1
3,156913,1
3,122099,1
3,5365,1
3,15614,1
3,113929,1
3,27917,1
3,122127,1
3,5393,1
3,32777,1
3,1303,1
3,109849,1
3,1315,1
3,17701,1
3,44331,1
3,50493,1
3,5441,1
3,36165,1
3,95563,1
3,36172,1
3,1357,1
3,14565,1
3,79201,1
3,103787,1
3,1397,1
3,7553,1
3,79241,1
3,195987,1
3,7575,1
3,191727,1
3,44957,1
3,1481,1
3,23851,1
3,16975,1
3,83421,1
3,83430,1
3,3563,1
3,69101,1
3,32241,1
3,20051,1
3,7669,1
3,146937,1
3,7681,1
3,32267,1
3,28175,1
3,3613,1
3,2507,1
3,28191,1
3,1571,1
3,24101,1
3,169905,1
3,52779,1
3,185901,1
3,15921,1
3,3635,1
3,36407,1
3,3643,1
3,38470,1
3,189367,1
3,61007,1
3,28242,1
3,38483,1
3,7771,1
3,44637,1
3,5727,1
3,81511,1
3,91755,1
3,40569,1
3,116353,1
3,5771,1
3,85645,1
3,7449,1
3,19397,1
3,132773,1
3,77479,1
3,118441,1
3,14001,1
3,40631,1
3,102073,1
3,130747,1
3,7875,1
3,1735,1
3,5833,1
3,189047,1
3,32463,1
3,16081,1
3,194259,1
3,20089,1
3,180913,1
3,14047,1
3,20195,1
3,98027,1
3,19069,1
3,16112,1
3,52983,1
3,120571,1
3,7933,1
3,118059,1
3,24331,1
3,194321,1
3,53891,1
3,5909,1
3,14103,1
3,5921,1
3,3675,1
3,12081,1
3,2355,1
3,24389,1
3,141127,1
3,104265,1
3,143187,1
3,135001,1
3,193509,1
3,173927,1
3,24427,1
3,110451,1
3,6201,1
3,57211,1
3,147327,1
3,25921,1
3,14219,1
3,84973,1
3,120725,1
3,38809,1
3,14237,1
3,165189,1
3,190467,1
3,143279,1
3,22449,1
3,8119,1
3,1355,1
3,187041,1
3,96209,1
3,40917,1
3,122841,1
3,4058,1
3,36835,1
3,34793,1
3,116727,1
3,186365,1
4,12288,1
4,1,1
4,2,1
4,4,1
4,0,1
4,20488,1
4,10,1
4,12,1
4,14,1
4,10256,1
4,25944,1
4,18,1
4,20,1
4,22,1
4,24,1
4,26,1
4,28,1
4,30,1
4,32,1
4,35,1
4,36,1
4,38,1
4,40,1
4,14380,1
4,46,1
4,47,1
4,48,1
4,50,1
4,22580,1
4,55,1
4,56,1
4,57,1
4,58,1
4,60,1
4,62,1
4,50528,1
4,68,1
4,72,1
4,74,1
4,76,1
4,78,1
4,149585,1
4,82,1
4,86,1
4,88,1
4,1380,1
4,90,1
4,92,1
4,93,1
4,94,1
4,16,1
4,10338,1
4,2150,1
4,26728,1
4,12396,1
4,77842,1
4,12402,1
4,108222,1
4,30740,1
4,192636,1
4,150208,1
4,130,1
4,22550,1
4,16748,1
4,4234,1
4,100502,1
4,172184,1
4,6298,1
4,10398,1
4,166048,1
4,2210,1
4,90142,1
4,75959,1
4,12474,1
4,198848,1
4,2242,1
4,14534,1
4,4304,1
4,14546,1
4,118998,1
4,114724,1
4,80090,1
4,2426,1
4,86238,1
4,16608,1
4,28898,1
4,2290,1
4,12542,1
4,59647,1
4,33024,1
4,10500,1
4,268,1
4,41232,1
4,63764,1
4,176410,1
4,10528,1
4,147746,1
4,6438,1
4,176434,1
4,80180,1
4,80184,1
4,20794,1
4,10556,1
4,2368,1
4,98626,1
4,47428,1
4,2382,1
4,86358,1
4,26972,1
4,188770,1
4,360,1
4,18492,1
4,35180,1
4,47470,1
4,10608,1
4,129396,1
4,59770,1
4,39295,1
4,51592,1
4,147849,1
4,18840,1
4,4508,1
4,55718,1
