Source,Target,Weight
0,156672,1
0,2,1
0,4,1
0,6,1
0,6240,1
0,160860,1
0,12,1
0,13,1
0,14,1
0,16,1
0,17,1
0,530,1
0,35859,1
0,20,1
0,18454,1
0,118356,1
0,26,1
0,12316,1
0,111448,1
0,30,1
0,32,1
0,107696,1
0,35,1
0,18468,1
0,9222,1
0,38,1
0,4017,1
0,40,1
0,92,1
0,42,1
0,5350,1
0,124460,1
0,83122,1
0,47,1
0,48,1
0,60680,1
0,29746,1
0,52,1
0,54878,1
0,54,1
0,56,1
0,59,1
0,60,1
0,61,1
0,62,1
0,76469,1
0,24128,1
0,96,1
0,51778,1
0,68,1
0,84038,1
0,4168,1
0,44044,1
0,120394,1
0,76,1
0,112738,1
0,78,1
0,9808,1
0,3153,1
0,82,1
0,1620,1
0,59918,1
0,177750,1
0,88,1
0,7780,1
0,10844,1
0,132282,1
0,33374,1
0,4704,1
0,9488,1
0,98,1
0,10340,1
0,2150,1
0,6760,1
0,83900,1
0,99228,1
0,621,1
0,26224,1
0,153870,1
0,22644,1
0,33398,1
0,149880,1
0,104462,1
0,122,1
0,47742,1
0,84,1
0,45696,1
0,54913,1
0,171090,1
0,149472,1
0,79494,1
0,48778,1
0,62488,1
0,5826,1
0,135822,1
0,13456,1
0,175128,1
0,658,1
0,81774,1
0,28312,1
0,143300,1
0,73912,1
0,77850,1
0,155294,1
0,162416,1
0,17060,1
0,59846,1
0,166,1
0,75464,1
0,31406,1
0,688,1
0,111304,1
0,77490,1
0,167186,1
0,58398,1
0,10934,1
0,2744,1
0,1140,1
0,8890,1
0,13344,1
0,19138,1
0,40132,1
0,30838,1
0,25798,1
0,22216,1
0,71372,1
0,161484,1
0,129230,1
0,38608,1
0,8056,1
0,86738,1
0,120304,1
0,174294,1
0,98937,1
0,5336,1
0,37084,1
0,18142,1
0,7120,1
0,185570,1
0,43236,1
0,118566,1
0,106214,1
0,42023,1
0,80621,1
0,71406,1
0,37106,1
0,1662,1
0,6900,1
0,9634,1
0,246,1
0,5368,1
0,140244,1
0,8442,1
0,76984,1
0,5884,1
0,298,1
0,20734,1
0,92976,1
0,1628,1
0,36100,1
0,149008,1
0,59144,1
0,15148,1
0,69386,1
0,183114,1
0,110862,1
0,418,1
0,43280,1
0,2008,1
0,67416,1
0,92380,1
0,191570,1
0,792,1
0,95514,1
0,27100,1
0,19070,1
0,18206,1
0,88624,1
0,61730,1
0,19236,1
0,33574,1
0,58076,1
0,77838,1
0,812,1
0,66620,1
0,44336,1
0,2952,1
0,8318,1
0,5854,1
0,31544,1
0,4412,1
0,126070,1
0,80864,1
0,181786,1
0,134950,1
0,76614,1
0,17226,1
0,10572,1
0,35664,1
0,62052,1
0,151958,1
0,67934,1
0,42326,1
0,17784,1
0,4440,1
0,28900,1
0,29530,1
0,56158,1
0,37826,1
0,3216,1
0,92514,1
0,4326,1
0,7014,1
0,26172,1
0,23186,1
0,366,1
0,66928,1
0,165540,1
0,67956,1
0,11326,1
0,5496,1
0,9108,1
0,141690,1
0,25980,1
0,64,1
0,21380,1
0,83845,1
0,65416,1
0,104428,1
0,37770,1
0,21058,1
0,104024,1
0,114576,1
0,112028,1
0,3822,1
0,88470,1
0,37180,1
0,198040,1
0,580,1
0,9114,1
0,14748,1
0,186784,1
0,115696,1
0,7074,1
0,148578,1
0,184108,1
0,151976,1
0,80284,1
0,5546,1
0,11974,1
0,151794,1
0,161200,1
0,2993,1
0,2996,1
0,3510,1
0,24504,1
0,442,1
0,2492,1
0,127050,1
0,64449,1
0,36802,1
0,452,1
0,195013,1
0,966,1
0,162721,1
0,100940,1
0,30626,1
0,13776,1
0,133073,1
0,82898,1
0,103796,1
0,16852,1
0,44622,1
0,155094,1
0,22844,1
0,1496,1
0,61648,1
0,184284,1
0,78814,1
0,50656,1
0,10721,1
0,114658,1
0,141796,1
0,131422,1
0,19430,1
0,1276,1
0,22506,1
0,47596,1
0,41042,1
0,494,1
0,162502,1
0,496,1
0,172968,1
0,192498,1
0,144884,1
0,115966,1
0,184588,1
0,5728,1
0,5114,1
0,167096,1
0,18428,1
0,190078,1
0,63998,1
1,1,1
1,3,1
1,4,1
1,5,1
1,7,1
1,9,1
1,11,1
1,13,1
1,15,1
1,17,1
1,19,1
1,21,1
1,72055,1
1,23,1
1,25,1
1,8879,1
1,27,1
1,21005,1
1,29,1
1,31,1
1,32,1
1,33,1
1,35,1
1,37,1
1,147629,1
1,39,1
1,40,1
1,41,1
1,56399,1
1,43,1
1,45,1
1,47,1
1,49,1
1,51,1
1,53,1
1,159443,1
1,55,1
1,8249,1
1,49239,1
1,59,1
1,61,1
1,63,1
1,4161,1
1,67,1
1,69,1
1,71,1
1,6549,1
1,73,1
1,2321,1
1,77,1
1,79,1
1,81,1
1,2131,1
1,85,1
1,87,1
1,88,1
1,4185,1
1,91,1
1,93,1
1,64857,1
1,95,1
1,12385,1
1,99,1
1,2149,1
1,2551,1
1,16401,1
1,49257,1
1,123983,1
1,2155,1
1,36974,1
1,16495,1
1,93909,1
1,18451,1
1,188917,1
1,8315,1
1,125,1
1,2069,1
1,69761,1
1,135,1
1,123775,1
1,10377,1
1,83991,1
1,2189,1
1,125439,1
1,143,1
1,47249,1
1,147,1
1,55447,1
1,157,1
1,112801,1
1,50129,1
1,106659,1
1,51367,1
1,171,1
1,6316,1
1,2221,1
1,8367,1
1,127153,1
1,108915,1
1,47285,1
1,59575,1
1,4461,1
1,8377,1
1,104479,1
1,39103,1
1,3075,1
1,22721,1
1,7235,1
1,6339,1
1,32801,1
1,10441,1
1,143563,1
1,78029,1
1,207,1
1,147664,1
1,86225,1
1,195585,1
1,47319,1
1,22747,1
1,32991,1
1,73953,1
1,114235,1
1,229,1
1,4326,1
1,67817,1
1,177077,1
1,51239,1
1,28909,1
1,239,1
1,30321,1
1,18675,1
1,61691,1
1,253,1
1,92885,1
1,114577,1
1,155699,1
1,77867,1
1,49413,1
1,78209,1
1,188365,1
1,727,1
1,137485,1
1,148525,1
1,49425,1
1,59779,1
1,2327,1
1,13177,1
1,18713,1
1,10375,1
1,298,1
1,91527,1
1,26925,1
1,92463,1
1,40109,1
1,4403,1
1,59701,1
1,139743,1
1,12599,1
1,28985,1
1,76091,1
1,37177,1
1,22179,1
1,166283,1
1,2375,1
1,153929,1
1,61770,1
1,34871,1
1,18767,1
1,110601,1
1,2787,1
1,10581,1
1,106553,1
1,58767,1
1,24925,1
1,11759,1
1,7981,1
1,19311,1
1,110833,1
1,137575,1
1,1767,1
1,164339,1
1,365,1
1,17469,1
1,2417,1
1,371,1
1,2420,1
1,61815,1
1,12765,1
1,41023,1
1,24956,1
1,14741,1
1,4481,1
1,2171,1
1,33155,1
1,16449,1
1,106889,1
1,10635,1
1,57741,1
1,75983,1
1,166287,1
1,22929,1
1,6211,1
1,197012,1
1,4501,1
1,1991,1
1,8599,1
1,12425,1
1,409,1
1,43419,1
1,82333,1
1,415,1
1,10925,1
1,186571,1
1,20903,1
1,33391,1
1,61865,1
1,39341,1
1,123293,1
1,3083,1
1,156081,1
1,173811,1
1,2485,1
1,172973,1
1,2121,1
1,20921,1
1,156319,1
1,445,1
1,101217,1
1,14785,1
1,2499,1
1,98759,1
1,43467,1
1,12749,1
1,62647,1
1,469,1
1,41433,1
1,4175,1
1,51677,1
1,45775,1
1,134565,1
1,162185,1
1,16865,1
1,199419,1
1,79873,1
1,485,1
1,68072,1
1,49131,1
1,14827,1
1,51697,1
1,83,1
1,501,1
1,46185,1
1,93581,1
1,20985,1
1,4603,1
1,196011,1
1,72181,1
1,1109,1
1,4609,1
1,515,1
1,519,1
1,49675,1
1,4621,1
1,195089,1
1,113495,1
1,78355,1
1,170519,1
1,55833,1
1,4637,1
1,174965,1
1,10783,1
1,188961,1
1,14427,1
1,141655,1
1,37417,1
1,80427,1
1,59949,1
1,74829,1
1,102959,1
1,129585,1
1,102653,1
1,12855,1
1,130461,1
1,6713,1
1,55867,1
1,573,1
1,579,1
1,97,1
1,4535,1
1,31309,1
1,184499,1
1,127757,1
1,80465,1
1,10837,1
1,16985,1
1,14341,1
1,30139,1
1,76389,1
1,12905,1
1,8295,1
1,2671,1
1,107123,1
1,137845,1
1,89,1
1,10871,1
1,2681,1
1,152187,1
1,6781,1
1,8830,1
1,639,1
1,12929,1
1,2691,1
1,18485,1
1,791,1
1,6797,1
1,29326,1
1,8849,1
1,131239,1
1,451,1
1,197743,1
1,173167,1
1,2719,1
1,35491,1
1,21157,1
1,64167,1
1,2733,1
1,12975,1
1,24505,1
1,773,1
1,19125,1
1,158392,1
1,41145,1
1,8891,1
1,2749,1
1,23231,1
1,21185,1
1,129483,1
1,60103,1
1,2255,1
1,715,1
1,717,1
1,27343,1
1,721,1
1,14115,1
1,6869,1
1,3015,1
1,47831,1
1,101081,1
1,88795,1
1,53981,1
1,10979,1
1,158439,1
1,69415,1
1,78575,1
1,62195,1
1,756,1
1,17145,1
1,6231,1
1,195323,1
1,2813,1
1,134895,1
1,4865,1
1,29445,1
1,779,1
1,162195,1
1,121613,1
1,31503,1
1,60177,1
1,125165,1
1,156437,1
1,29463,1
1,149511,1
1,47899,1
1,138013,1
1,6943,1
1,801,1
1,167929,1
1,4901,1
1,121991,1
1,31535,1
1,43145,1
1,827,1
1,9021,1
1,68415,1
1,6977,1
1,6979,1
1,23367,1
1,9033,1
1,19274,1
1,154443,1
1,179021,1
1,105613,1
1,4945,1
1,187745,1
1,23383,1
1,11097,1
1,110735,1
1,861,1
1,60901,1
1,27489,1
1,47971,1
1,149309,1
1,103273,1
1,104641,1
1,107113,1
1,13167,1
1,7025,1
1,146293,1
1,33655,1
1,137239,1
1,25465,1
1,187199,1
1,43901,1
1,84863,1
1,199147,1
1,19333,1
1,905,1
1,907,1
1,909,1
1,26831,1
1,17295,1
1,31633,1
1,105363,1
1,160921,1
1,77295,1
1,10023,1
1,72605,1
1,5023,1
1,97185,1
1,27121,1
1,80809,1
1,15275,1
1,101293,1
1,9135,1
1,43953,1
1,11079,1
1,7091,1
1,19381,1
1,953,1
1,199027,1
1,13471,1
1,26287,1
1,52159,1
1,7109,1
1,170145,1
1,971,1
1,5897,1
1,15310,1
1,15623,1
1,25553,1
1,68788,1
1,62421,1
1,61545,1
1,13399,1
1,5967,1
1,80861,1
1,991,1
1,5089,1
1,76283,1
1,174341,1
1,3045,1
1,93009,1
1,25579,1
1,9199,1
1,1011,1
1,25589,1
1,29691,1
1,88279,1
1,1025,1
1,1027,1
1,103431,1
1,48137,1
1,3927,1
1,152589,1
1,35855,1
1,5137,1
1,132115,1
1,100079,1
1,119833,1
1,90287,1
1,74781,1
1,117792,1
1,82979,1
1,50215,1
1,52265,1
1,76843,1
1,180481,1
1,1069,1
1,33839,1
1,15411,1
1,76852,1
1,17461,1
1,46137,1
1,82007,1
1,78687,1
1,25661,1
1,78911,1
1,11329,1
1,15427,1
1,83985,1
1,2913,1
1,1099,1
1,29773,1
1,3151,1
1,147299,1
1,19541,1
1,31831,1
1,186221,1
1,39113,1
1,97371,1
1,15381,1
1,117129,1
1,3170,1
1,1129,1
1,97469,1
1,1137,1
1,3187,1
1,1141,1
1,29815,1
1,7293,1
1,46208,1
1,111747,1
1,113797,1
1,30913,1
1,53759,1
1,136157,1
1,66701,1
1,72847,1
1,1171,1
1,44181,1
1,191639,1
1,87193,1
1,15215,1
1,33951,1
1,175265,1
1,2699,1
1,27815,1
1,11433,1
1,124633,1
1,1197,1
1,134319,1
1,27825,1
1,29705,1
1,7351,1
1,54457,1
1,15079,1
1,141855,1
1,3261,1
1,1909,1
1,130243,1
1,20431,1
1,14839,1
1,7369,1
1,6241,1
1,48331,1
1,191541,1
1,169023,1
1,1237,1
1,3287,1
1,124089,1
1,186829,1
1,47311,1
1,148701,1
1,185893,1
1,15931,1
1,34019,1
1,7397,1
1,11495,1
1,36075,1
1,29935,1
1,13683,1
1,93425,1
1,9459,1
1,92713,1
1,124431,1
1,114559,1
1,177875,1
1,36093,1
1,173311,1
1,93739,1
1,85253,1
1,49025,1
1,13577,1
1,32983,1
1,21773,1
1,40207,1
1,9727,1
1,7449,1
1,194561,1
1,50459,1
1,58653,1
1,65515,1
1,189729,1
1,198893,1
1,11556,1
1,10955,1
1,23847,1
1,95529,1
1,19755,1
1,5420,1
1,50477,1
1,54575,1
1,38193,1
1,159027,1
1,166793,1
1,129247,1
1,173373,1
1,3393,1
1,58697,1
1,1355,1
1,19788,1
1,1357,1
1,36175,1
1,177489,1
1,145643,1
1,168301,1
1,1369,1
1,15707,1
1,15803,1
1,154577,1
1,30051,1
1,58727,1
1,64743,1
1,5485,1
1,6717,1
1,47715,1
1,23925,1
1,67045,1
1,60795,1
1,7551,1
1,155009,1
1,93419,1
1,28689,1
1,144209,1
1,34183,1
1,34187,1
1,52621,1
1,54671,1
1,32145,1
1,46483,1
1,101783,1
1,45295,1
1,17821,1
1,174765,1
1,125925,1
1,38309,1
1,137205,1
1,57585,1
1,7593,1
1,100935,1
1,101807,1
1,6387,1
1,3511,1
1,44475,1
1,134731,1
1,24005,1
1,17867,1
1,5581,1
1,196671,1
1,23117,1
1,38921,1
1,42453,1
1,73175,1
1,198107,1
1,12325,1
1,1503,1
1,40417,1
1,34277,1
1,15847,1
1,182183,1
1,48621,1
1,5615,1
1,91632,1
1,1523,1
1,126453,1
1,127913,1
1,79355,1
1,44541,1
1,30207,1
1,97793,1
1,83459,1
1,69127,1
1,91661,1
1,120335,1
1,83473,1
1,83631,1
1,149763,1
1,123481,1
1,1561,1
1,138159,1
1,4357,1
1,3619,1
1,87479,1
1,28201,1
1,34347,1
1,13871,1
1,1587,1
1,111605,1
1,52790,1
1,3337,1
1,105031,1
1,61419,1
1,28219,1
1,42559,1
1,7745,1
1,90379,1
1,99909,1
1,128583,1
1,81481,1
1,133223,1
1,59119,1
1,73525,1
1,42579,1
1,32343,1
1,7439,1
1,46687,1
1,168361,1
1,26897,1
1,22126,1
1,84925,1
1,67185,1
1,7799,1
1,100287,1
1,147085,1
1,164459,1
1,223,1
1,112169,1
1,63111,1
1,13963,1
1,71309,1
1,104079,1
1,5777,1
1,1683,1
1,45065,1
1,114761,1
1,91417,1
1,32409,1
1,56987,1
1,56989,1
1,36511,1
1,18083,1
1,3749,1
1,93863,1
1,108537,1
1,44715,1
1,65199,1
1,136881,1
1,80255,1
1,43247,1
1,91833,1
1,14011,1
1,106647,1
1,169661,1
1,11105,1
1,36545,1
1,112247,1
1,145095,1
1,78455,1
1,3791,1
1,102215,1
1,9469,1
1,71380,1
1,26325,1
1,177878,1
1,91865,1
1,73435,1
1,3809,1
1,59107,1
1,42725,1
1,195,1
1,30439,1
1,149225,1
1,83803,1
1,1773,1
1,2685,1
1,145793,1
1,161521,1
1,126707,1
1,153333,1
1,5880,1
1,51479,1
1,100100,1
1,57093,1
1,123521,1
1,1801,1
1,115439,1
1,10001,1
1,83730,1
1,198419,1
1,10005,1
1,52571,1
1,48923,1
1,181529,1
1,54617,1
1,3871,1
1,24353,1
1,20259,1
1,124709,1
1,7473,1
1,143145,1
1,128811,1
1,20269,1
1,152251,1
1,114653,1
1,199483,1
1,91955,1
1,1844,1
1,1845,1
1,5943,1
1,93151,1
1,67389,1
1,18239,1
1,1859,1
1,156261,1
1,52193,1
1,1864,1
1,117047,1
1,194381,1
1,28495,1
1,3131,1
1,83797,1
1,24407,1
1,94041,1
1,20315,1
1,89949,1
1,31717,1
1,1889,1
1,85859,1
1,75621,1
1,110439,1
1,10089,1
1,42861,1
1,3951,1
1,153459,1
1,84285,1
1,98623,1
1,5949,1
1,17249,1
1,46977,1
1,28547,1
1,36743,1
1,3979,1
1,8077,1
1,6033,1
1,143251,1
1,108437,1
1,40499,1
1,42619,1
1,106404,1
1,30753,1
1,63473,1
1,146237,1
1,142253,1
1,79787,1
1,168305,1
1,55217,1
1,5107,1
1,11197,1
1,77753,1
1,85663,1
1,89077,1
1,51136,1
1,58237,1
1,157641,1
1,8139,1
1,104397,1
1,22479,1
1,4049,1
1,2003,1
1,71673,1
1,140277,1
1,38877,1
1,67553,1
1,10019,1
1,7505,1
1,22507,1
1,37575,1
1,88449,1
1,14321,1
1,28659,1
1,2037,1
1,30711,1
1,32761,1
1,176127,1
2,0,1
2,101376,1
2,4,1
2,6,1
2,8,1
2,9,1
2,10,1
2,12,1
2,14,1
2,16,1
2,18,1
2,20,1
2,22,1
2,24,1
2,40964,1
2,28,1
2,30,1
2,32,1
2,34,1
2,14372,1
2,38,1
2,40,1
2,111964,1
2,42,1
2,44,1
2,47,1
2,59440,1
2,147506,1
2,52,1
2,49648,1
2,54,1
2,104524,1
2,4152,1
2,117230,1
2,58,1
2,60,1
2,64,1
2,66,1
2,68,1
2,70,1
2,2120,1
2,76,1
2,79,1
2,80,1
2,82,1
2,84,1
2,40974,1
2,86102,1
2,88,1
2,89,1
2,90,1
2,92,1
2,93,1
2,96,1
2,98,1
2,41066,1
2,73842,1
2,12404,1
2,6264,1
2,4218,1
2,124,1
2,29034,1
2,8318,1
2,20610,1
2,2182,1
2,39050,1
2,142,1
2,128365,1
2,144,1
2,118932,1
2,75926,1
2,708,1
2,16538,1
2,156,1
2,6304,1
2,110754,1
2,69796,1
2,2758,1
2,150556,1
2,65708,1
2,104622,1
2,145584,1
2,51378,1
2,2228,1
2,12470,1
2,14520,1
2,4284,1
2,714,1
2,100542,1
2,114880,1
2,133152,1
2,176322,1
2,57540,1
2,22728,1
2,102606,1
2,51412,1
2,214,1
2,36,1
2,12506,1
2,28854,1
2,76003,1
2,51238,1
2,35046,1
2,129256,1
2,35050,1
2,236,1
2,96978,1
2,238,1
2,10480,1
2,12530,1
2,65780,1
2,123262,1
2,6392,1
2,102654,1
2,184576,1
2,149840,1
2,63748,1
2,15062,1
2,6406,1
2,107564,1
2,1412,1
2,61724,1
2,10525,1
2,14624,1
2,37158,1
2,6440,1
2,151260,1
2,127274,1
2,2124,1
2,2356,1
2,74038,1
2,2362,1
2,10556,1
2,128394,1
2,12610,1
2,137540,1
2,80786,1
2,14400,1
2,329,1
2,78158,1
2,84304,1
2,187448,1
2,153943,1
2,24924,1
2,9274,1
2,24926,1
2,67936,1
2,4450,1
2,37224,1
2,47466,1
2,3474,1
2,10610,1
2,2422,1
2,119162,1
2,10310,1
2,20862,1
2,2112,1
2,4486,1
2,190530,1
2,400,1
2,121240,1
2,51608,1
2,36934,1
2,4518,1
2,63918,1
2,432,1
2,72,1
2,16818,1
2,4538,1
2,108582,1
2,51644,1
2,39357,1
2,19532,1
2,17826,1
2,16852,1
2,59862,1
2,4574,1
2,30800,1
2,102882,1
2,10724,1
