Source,Target,Weight
0,0,1
0,45056,1
0,2,1
0,9220,1
0,159574,1
0,4614,1
0,20488,1
0,42668,1
0,10,1
0,12,1
0,140290,1
0,14,1
0,16,1
0,88,1
0,18,1
0,166120,1
0,20,1
0,2734,1
0,536,1
0,26,1
0,48668,1
0,1054,1
0,32,1
0,179084,1
0,34,1
0,36,1
0,6,1
0,40486,1
0,40,1
0,42,1
0,44,1
0,93668,1
0,46,1
0,48,1
0,143368,1
0,50,1
0,161332,1
0,54,1
0,20024,1
0,1082,1
0,60,1
0,135660,1
0,62,1
0,33344,1
0,169568,1
0,66,1
0,68,1
0,139958,1
0,15430,1
0,23624,1
0,35084,1
0,4682,1
0,90532,1
0,76,1
0,98,1
0,78,1
0,80,1
0,82,1
0,115884,1
0,1108,1
0,86,1
0,8024,1
0,12376,1
0,64100,1
0,106074,1
0,183074,1
0,143290,1
0,94,1
0,96,1
0,47376,1
0,21090,1
0,55908,1
0,58214,1
0,56934,1
0,65724,1
0,49258,1
0,150818,1
0,39020,1
0,187154,1
0,167022,1
0,1214,1
0,33392,1
0,60530,1
0,105588,1
0,6846,1
0,53878,1
0,49784,1
0,7444,1
0,74876,1
0,126,1
0,59520,1
0,35336,1
0,1154,1
0,21636,1
0,110214,1
0,16520,1
0,26762,1
0,135458,1
0,48268,1
0,1678,1
0,48272,1
0,24,1
0,153496,1
0,8852,1
0,33942,1
0,56,1
0,5784,1
0,128452,1
0,64538,1
0,80030,1
0,672,1
0,162,1
0,20788,1
0,15016,1
0,16554,1
0,60076,1
0,132722,1
0,2222,1
0,61615,1
0,19122,1
0,50264,1
0,8374,1
0,10938,1
0,4028,1
0,46592,1
0,27838,1
0,11968,1
0,4804,1
0,126360,1
0,104647,1
0,7884,1
0,108746,1
0,44642,1
0,79052,1
0,3618,1
0,12152,1
0,63186,1
0,3796,1
0,69070,1
0,102164,1
0,150744,1
0,97316,1
0,51418,1
0,58076,1
0,23798,1
0,3294,1
0,112864,1
0,2000,1
0,23780,1
0,119334,1
0,142228,1
0,129768,1
0,92796,1
0,1258,1
0,36076,1
0,71652,1
0,1662,1
0,95990,1
0,117816,1
0,169940,1
0,764,1
0,1066,1
0,6912,1
0,90496,1
0,120834,1
0,30980,1
0,1798,1
0,155400,1
0,171964,1
0,39494,1
0,188686,1
0,101136,1
0,173330,1
0,133178,1
0,8980,1
0,178734,1
0,13078,1
0,55576,1
0,123524,1
0,9498,1
0,58140,1
0,117210,1
0,61590,1
0,26076,1
0,107298,1
0,194980,1
0,185792,1
0,115932,1
0,3370,1
0,11052,1
0,189744,1
0,54066,1
0,134202,1
0,54068,1
0,10552,1
0,90420,1
0,153996,1
0,25916,1
0,7818,1
0,87360,1
0,10050,1
0,324,1
0,37430,1
0,37190,1
0,138568,1
0,13708,1
0,68938,1
0,2018,1
0,66384,1
0,75320,1
0,153938,1
0,14676,1
0,17294,1
0,21334,1
0,1880,1
0,44772,1
0,58,1
0,19806,1
0,79712,1
0,50576,1
0,70498,1
0,24934,1
0,170812,1
0,24426,1
0,100728,1
0,20334,1
0,99424,1
0,9448,1
0,186690,1
0,1396,1
0,24638,1
0,19530,1
0,122004,1
0,19836,1
0,44010,1
0,175872,1
0,22912,1
0,194434,1
0,406,1
0,66540,1
0,44426,1
0,1932,1
0,6722,1
0,2446,1
0,5008,1
0,408,1
0,22418,1
0,7242,1
0,7662,1
0,918,1
0,106384,1
0,16792,1
0,37786,1
0,53660,1
0,123192,1
0,418,1
0,41380,1
0,11334,1
0,145830,1
0,16808,1
0,20906,1
0,63474,1
0,63760,1
0,72,1
0,196052,1
0,175262,1
0,9654,1
0,113481,1
0,56760,1
0,42426,1
0,102844,1
0,74,1
0,13248,1
0,30072,1
0,127426,1
0,61766,1
0,128246,1
0,30662,1
0,164808,1
0,199244,1
0,151458,1
0,53198,1
0,44496,1
0,122322,1
0,980,1
0,45144,1
0,36772,1
0,4570,1
0,3548,1
0,52218,1
0,31824,1
0,8162,1
0,37348,1
0,86502,1
0,165864,1
0,252,1
0,1514,1
0,3052,1
0,86354,1
0,38382,1
0,17394,1
0,114164,1
0,101366,1
0,46168,1
0,29780,1
0,5626,1
0,111670,1
0,64582,1
1,1,1
1,3,1
1,5,1
1,7,1
1,11,1
1,13,1
1,6159,1
1,17,1
1,145021,1
1,19,1
1,21,1
1,20503,1
1,25,1
1,18459,1
1,29,1
1,6149,1
1,2081,1
1,35,1
1,187539,1
1,37,1
1,48079,1
1,39,1
1,41,1
1,43,1
1,45,1
1,46,1
1,47,1
1,8241,1
1,51,1
1,53,1
1,55,1
1,59,1
1,61,1
1,63,1
1,65,1
1,65879,1
1,67,1
1,69,1
1,71,1
1,12361,1
1,74,1
1,75,1
1,77,1
1,79,1
1,81,1
1,2133,1
1,87,1
1,89,1
1,91,1
1,67677,1
1,95,1
1,97,1
1,119891,1
1,1723,1
1,133121,1
1,102433,1
1,59495,1
1,178283,1
1,16499,1
1,2165,1
1,125047,1
1,123,1
1,4221,1
1,63615,1
1,2177,1
1,18569,1
1,23,1
1,16525,1
1,4245,1
1,73,1
1,31869,1
1,39067,1
1,10397,1
1,75461,1
1,14497,1
1,24739,1
1,10985,1
1,2221,1
1,67613,1
1,63667,1
1,173795,1
1,185,1
1,155679,1
1,12477,1
1,22723,1
1,24773,1
1,33,1
1,10441,1
1,41335,1
1,2253,1
1,10446,1
1,108751,1
1,137425,1
1,156707,1
1,213,1
1,10455,1
1,217,1
1,191183,1
1,221,1
1,75999,1
1,123987,1
1,195963,1
1,2277,1
1,3793,1
1,67623,1
1,24813,1
1,125309,1
1,88305,1
1,12531,1
1,5259,1
1,43253,1
1,41471,1
1,16633,1
1,110843,1
1,73983,1
1,6401,1
1,119851,1
1,188677,1
1,79233,1
1,35081,1
1,4365,1
1,13307,1
1,18705,1
1,151829,1
1,125215,1
1,108833,1
1,49,1
1,301,1
1,305,1
1,92469,1
1,4407,1
1,149817,1
1,943,1
1,315,1
1,51519,1
1,14657,1
1,172263,1
